store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
FoodWorld,37.65620882801004,55.80469040454683,Meat Products,Tyson,Smoked Meat,40,2024-12-08,2025-01-05,6.03,no
SuperValue,-87.63441314866704,41.89653638546044,Meat Products,Cherkizovo,Smoked Meat,90,2024-04-01,2024-05-11,7.99,yes
MegaMarket,-74.05012078449721,40.66282587035857,Bakery Products,Makfa,Wheat Flour,72,2025-02-03,2025-06-12,1.6,yes
FreshFoods,-118.20917302175121,34.05444466814424,Meat Products,Hormel,Lamb,32,2025-01-18,2025-03-07,18.99,yes
MegaMarket,-74.03502949893819,40.67594048859073,Meat Products,Cherkizovo,Hot Dogs,67,2024-11-11,2024-12-10,7.3,yes
NutriMart,-99.16646500714077,19.38555561045237,Dairy Products,Amul,Cottage Cheese,69,2024-04-17,2024-06-25,8.91,no
PrimePick,-112.07751430376156,33.49229589955437,Dairy Products,Danone,Butter,94,2024-08-09,2024-09-07,9.57,no
MegaMarket,-73.99347265521716,40.707170184476105,Beverages,Lipton,Juices,67,2024-11-22,2026-04-18,5.77,yes
MegaMarket,-73.9984959631614,40.72157009878962,Dairy Products,Parmalat,Kefir,6,2024-08-17,2024-10-26,3.41,yes
MarketMax,2.3699154603550925,48.86880245606547,Bakery Products,Pioner,Pasta,65,2024-10-24,2025-01-25,1.73,no
PrimePick,-112.11056665456343,33.47511720585957,Meat Products,Oscar Mayer,Smoked Meat,71,2024-08-04,2024-09-28,18.24,no
PrimePick,-112.10937634305205,33.4890664940725,Beverages,Lipton,Juices,85,2024-06-26,2025-10-21,9.47,yes
NutriMart,-99.17253808175792,19.473025181602342,Beverages,Lipton,Juices,5,2024-10-31,2026-07-02,8.89,no
GoldenCart,-0.13314813607429482,51.51068984358509,Sweets,Mars,Chocolate,7,2024-10-07,2025-08-16,6.58,yes
MarketMax,2.3113648045957116,48.835569690911186,Beverages,Nescafé,Carbonated Drinks,84,2025-01-09,2026-10-11,8.53,no
EcoGrocer,-95.41456151013935,29.755851406741673,Bakery Products,Ozon,Noodles,28,2024-05-14,2024-09-08,6.18,yes
NutriMart,-99.16847801936396,19.434753702824075,Meat Products,Oscar Mayer,Sausage,70,2024-03-26,2024-04-19,13.81,yes
FoodWorld,37.5873906048633,55.76862661750106,Meat Products,Tyson,Hot Dogs,58,2024-09-26,2024-10-28,20.73,yes
MarketMax,2.3924766559939745,48.896593506444425,Bakery Products,Barilla,Pasta,86,2024-06-08,2024-10-13,7.67,no
FoodWorld,37.60372058699533,55.71758098182453,Beverages,Pepsi,Mineral Water,20,2024-07-24,2025-01-24,1.38,no
FoodWorld,37.65355227181323,55.77177317271378,Meat Products,Cherkizovo,Beef,48,2024-07-16,2024-08-01,19.11,yes
MarketMax,2.302890721407781,48.84466574495116,Sweets,Mars,Cakes,63,2024-12-19,2025-07-05,6.07,yes
EcoGrocer,-95.32961258458641,29.71348261528774,Meat Products,Tyson,Lamb,82,2024-10-12,2024-11-09,18.08,yes
TastyBite,139.67352763125314,35.65851772961742,Sweets,Milka,Halva,87,2025-01-21,2025-12-04,10.66,no
MegaMarket,-73.97587318616844,40.73643670356448,Beverages,Coca-Cola,Mineral Water,64,2024-08-05,2026-02-22,2.39,yes
EcoGrocer,-95.37528602787302,29.73515205575815,Dairy Products,Parmalat,Cream,76,2024-04-28,2024-07-13,9.93,no
PrimePick,-112.06801806560331,33.41809752564097,Dairy Products,Campina,Cream,82,2024-09-30,2024-11-13,6.03,no
MarketMax,2.310133577080477,48.82524585494622,Meat Products,Perdue,Smoked Meat,63,2024-08-20,2024-10-19,5.12,yes
GoldenCart,-0.1340873270890992,51.54073400525271,Dairy Products,Amul,Yogurt,38,2024-12-20,2025-03-07,4.46,yes
FoodWorld,37.65553786842366,55.7563904513311,Dairy Products,Parmalat,Milk,93,2025-01-22,2025-04-10,6.0,yes
EcoGrocer,-95.35119506163302,29.78128020388651,Bakery Products,Barilla,Buns,21,2024-05-27,2024-07-25,6.0,yes
NutriMart,-99.13078471258204,19.46604979494885,Bakery Products,Barilla,Bread,73,2024-03-31,2024-04-10,4.23,no
EcoGrocer,-95.40593877992197,29.79651656946677,Dairy Products,Parmalat,Cream,35,2024-12-05,2025-01-21,9.38,yes
FoodWorld,37.61559775845339,55.79816611634126,Meat Products,Hormel,Beef,94,2024-11-11,2024-12-29,18.91,yes
PrimePick,-112.06919437358596,33.42996507269866,Bakery Products,Yashkino,Wheat Flour,13,2024-10-10,2025-01-04,3.59,yes
FoodWorld,37.649223772146826,55.79786251560667,Beverages,Lipton,Juices,61,2024-10-26,2026-05-23,6.61,yes
MarketMax,2.3374788605732637,48.81128689319651,Dairy Products,Amul,Cream,95,2024-09-10,2024-10-11,6.69,yes
GoldenCart,-0.1707390359736894,51.55005735461194,Meat Products,Tyson,Poultry,74,2025-02-01,2025-03-14,15.39,yes
NutriMart,-99.13443494267757,19.438431167475343,Bakery Products,Pioner,Bread,39,2024-08-07,2024-09-19,2.17,yes
TastyBite,139.60435923009973,35.662381537577765,Sweets,Ferrero,Halva,69,2024-11-13,2025-06-09,8.45,yes
PrimePick,-112.08600964540213,33.401870104978755,Beverages,Pepsi,Juices,54,2024-10-26,2025-11-17,9.18,yes
FreshFoods,-118.28813902880403,34.02789431308446,Dairy Products,Amul,Cream,25,2025-01-03,2025-02-16,3.93,yes
FreshFoods,-118.2824961694591,34.01304942215813,Sweets,Milka,Jam,3,2024-10-10,2025-07-08,4.52,yes
GoldenCart,-0.14582174346779983,51.50970702049892,Bakery Products,Ozon,Bread,20,2025-01-04,2025-04-21,1.73,yes
EcoGrocer,-95.37405409232348,29.75160681480215,Meat Products,Hormel,Sausage,91,2024-12-11,2024-12-31,11.35,no
NutriMart,-99.16322811323839,19.470569489057517,Sweets,Nestlé,Jam,12,2024-07-20,2025-04-04,5.49,yes
MarketMax,2.3454026177446368,48.89798673738959,Bakery Products,Makfa,Noodles,92,2025-01-07,2025-04-14,5.97,no
MarketMax,2.3090291749536807,48.87302945129449,Sweets,Ferrero,Cakes,88,2024-10-03,2025-01-24,8.93,yes
NutriMart,-99.10570865189565,19.481918599038455,Beverages,Pepsi,Juices,55,2025-01-21,2026-05-29,9.87,yes
SuperValue,-87.64046656350962,41.887291116836614,Sweets,Milka,Candies,56,2024-12-12,2025-09-13,10.37,yes
NutriMart,-99.13978928865092,19.428357430189283,Sweets,Roshen,Chocolate,12,2024-03-21,2024-08-25,8.55,no
FoodWorld,37.62797175251171,55.78711902149102,Dairy Products,Campina,Butter,80,2024-08-26,2024-09-25,8.69,yes
FoodWorld,37.65881069680498,55.721684544030474,Dairy Products,Parmalat,Cream,10,2025-01-05,2025-01-24,7.07,no
MarketMax,2.332674598568312,48.823752187098755,Meat Products,Perdue,Smoked Meat,24,2024-06-04,2024-06-13,6.88,yes
MarketMax,2.381399057248102,48.82830662480009,Sweets,Ferrero,Jam,46,2024-04-06,2025-03-29,3.56,yes
SuperValue,-87.64749673657374,41.8664260854544,Sweets,Mars,Cakes,2,2024-07-17,2024-11-11,8.43,yes
NutriMart,-99.09938158498122,19.45827175442506,Dairy Products,Campina,Kefir,21,2024-04-19,2024-05-21,9.07,yes
EcoGrocer,-95.38514748148228,29.785702353462625,Beverages,Nestlé Pure Life,Juices,2,2025-01-20,2026-02-21,11.33,yes
SuperValue,-87.59430313286167,41.87964913816907,Sweets,Roshen,Ice Cream,4,2024-05-29,2025-01-09,4.7,yes
EcoGrocer,-95.32907013038118,29.719003899198807,Dairy Products,President,Cheese,13,2024-12-29,2025-02-03,3.88,yes
EcoGrocer,-95.40687813489698,29.80427026796387,Beverages,Lipton,Carbonated Drinks,63,2024-10-28,2026-04-24,5.8,yes
FreshFoods,-118.2493186881982,34.04595710571354,Beverages,Pepsi,Juices,42,2024-08-24,2025-06-09,5.03,no
SuperValue,-87.63917133846581,41.919013740090755,Dairy Products,Parmalat,Cream,32,2025-01-10,2025-02-20,8.39,yes
SuperValue,-87.66187679058413,41.888821647192735,Dairy Products,Danone,Milk,45,2024-04-18,2024-05-14,3.66,yes
EcoGrocer,-95.36286059773971,29.77405876812455,Beverages,Pepsi,Tea,80,2024-12-20,2026-05-22,8.06,no
FoodWorld,37.588821838534514,55.753115427056656,Sweets,Mars,Candies,78,2025-01-22,2025-05-14,4.21,no
NutriMart,-99.0845603013444,19.393564224597842,Meat Products,Cherkizovo,Lamb,73,2024-09-20,2024-10-17,14.24,no
PrimePick,-112.11557242120074,33.47860411892292,Dairy Products,President,Cream,24,2024-06-17,2024-07-05,8.67,no
GoldenCart,-0.17321418477605635,51.517203999281556,Meat Products,Hormel,Lamb,51,2024-07-25,2024-08-14,12.85,yes
EcoGrocer,-95.34492512968619,29.792771215641775,Sweets,Nestlé,Halva,12,2024-07-26,2025-01-07,3.56,no
MegaMarket,-74.0096611455461,40.725954059690515,Bakery Products,Makfa,Biscuits,51,2024-11-30,2025-02-06,3.23,yes
MegaMarket,-74.00527290685292,40.74751785010934,Beverages,Nescafé,Juices,86,2024-11-20,2025-09-04,1.79,no
EcoGrocer,-95.38258670041408,29.764440702246585,Dairy Products,Nestlé,Milk,76,2024-04-10,2024-05-01,7.32,yes
SuperValue,-87.60671157172585,41.86231064877099,Beverages,Lipton,Tea,43,2024-08-11,2026-03-26,6.18,yes
FoodWorld,37.633107006738385,55.72236985026057,Beverages,Coca-Cola,Carbonated Drinks,38,2024-08-06,2026-04-09,9.93,yes
PrimePick,-112.08862929424009,33.48040453920554,Beverages,Nescafé,Juices,99,2024-04-21,2025-09-25,5.15,yes
EcoGrocer,-95.37324606093122,29.74368969189606,Beverages,Pepsi,Juices,97,2024-04-22,2026-03-30,6.13,no
FoodWorld,37.63476192379788,55.74538833036488,Meat Products,Cherkizovo,Poultry,75,2024-10-14,2024-11-10,20.78,yes
EcoGrocer,-95.37502966851,29.78093391055683,Meat Products,Oscar Mayer,Lamb,73,2024-10-07,2024-11-30,10.44,yes
SuperValue,-87.62340463458318,41.83692757008725,Bakery Products,Makfa,Bread,12,2024-08-01,2024-11-02,3.47,no
GoldenCart,-0.1580039888105101,51.54131790592696,Bakery Products,Makfa,Biscuits,51,2024-10-16,2024-11-03,2.91,yes
MarketMax,2.3079417647427958,48.83728849460334,Sweets,Nestlé,Chocolate,70,2024-04-27,2024-11-15,9.9,yes
NutriMart,-99.1710140248238,19.438556474052923,Sweets,Ferrero,Cakes,82,2024-06-03,2025-02-07,10.92,yes
NutriMart,-99.12246444527659,19.39788290299043,Meat Products,Tyson,Beef,92,2024-08-22,2024-10-04,12.88,yes
PrimePick,-112.04347391522488,33.400957719097185,Sweets,Milka,Candies,78,2024-04-15,2025-03-10,7.38,yes
PrimePick,-112.08371255640841,33.4735524332902,Sweets,Mars,Chocolate,57,2024-12-02,2025-05-20,5.11,yes
MarketMax,2.3330607680259887,48.84432857979504,Sweets,Ferrero,Ice Cream,88,2024-03-21,2024-11-24,4.1,yes
SuperValue,-87.60545968978705,41.915979640372306,Dairy Products,Amul,Kefir,43,2025-01-09,2025-02-15,4.67,yes
SuperValue,-87.60052430909846,41.88518640923852,Beverages,Lipton,Coffee,97,2024-06-01,2025-07-01,12.3,no
GoldenCart,-0.09633823500958115,51.50219259009243,Beverages,Pepsi,Juices,92,2024-10-16,2025-09-30,7.63,yes
PrimePick,-112.1047563023411,33.44515248427453,Bakery Products,Ozon,Buns,33,2024-10-25,2025-02-15,3.78,yes
FreshFoods,-118.26387378240862,34.095934109369225,Beverages,Coca-Cola,Coffee,7,2024-09-28,2026-09-03,6.54,yes
TastyBite,139.67418230021758,35.664811337362046,Sweets,Roshen,Ice Cream,79,2024-06-13,2025-01-28,11.72,yes
PrimePick,-112.04860884582564,33.48734937933907,Sweets,Milka,Chocolate,67,2024-10-23,2025-07-05,6.17,yes
PrimePick,-112.03899056401741,33.42570726826716,Sweets,Ferrero,Jam,84,2024-07-17,2024-12-05,7.44,yes
FreshFoods,-118.21957984115585,34.0417042028869,Meat Products,Perdue,Sausage,75,2024-04-22,2024-06-19,7.7,no
EcoGrocer,-95.37041651721412,29.759795959053605,Bakery Products,Yashkino,Noodles,1,2024-05-04,2024-10-30,7.14,yes
MegaMarket,-74.03449387146846,40.67047788766739,Sweets,Milka,Candies,4,2024-03-22,2024-09-06,4.4,yes
SuperValue,-87.58698193486717,41.849724909395874,Bakery Products,Pioner,Buns,98,2024-07-08,2025-01-04,1.47,no
NutriMart,-99.17524505147937,19.43793131895768,Beverages,Coca-Cola,Carbonated Drinks,32,2024-05-20,2026-01-26,7.77,yes
FreshFoods,-118.25893162230523,34.02049324634554,Dairy Products,Danone,Milk,85,2024-11-07,2025-01-22,7.08,yes
NutriMart,-99.18182587674872,19.452348788840517,Dairy Products,Campina,Milk,84,2025-01-10,2025-02-03,9.61,yes
GoldenCart,-0.0894425199713071,51.54168952243885,Bakery Products,Ozon,Bread,68,2024-07-19,2024-09-29,7.94,no
TastyBite,139.64839595131406,35.717167061205295,Meat Products,Tyson,Poultry,37,2024-11-26,2024-12-22,13.71,yes
FoodWorld,37.57315823796534,55.803436869271366,Sweets,Nestlé,Chocolate,18,2024-11-21,2025-05-02,7.33,yes
MegaMarket,-74.05067712264763,40.74717660951504,Sweets,Ferrero,Jam,94,2024-12-10,2025-03-14,10.61,yes
EcoGrocer,-95.34846035955556,29.738703222080396,Dairy Products,Danone,Butter,27,2024-06-12,2024-07-10,5.04,yes
MegaMarket,-73.99596965522286,40.700265789065604,Bakery Products,Makfa,Bread,90,2024-04-26,2024-09-19,2.63,yes
GoldenCart,-0.13271317854495315,51.476090224521904,Bakery Products,Ozon,Pasta,84,2024-04-09,2024-05-27,1.62,yes
MarketMax,2.3368322400313217,48.8533322450608,Meat Products,Oscar Mayer,Hot Dogs,96,2024-07-07,2024-07-24,22.81,yes
MegaMarket,-73.980254221407,40.6729513950149,Beverages,Lipton,Coffee,15,2024-05-15,2026-01-28,14.82,yes
TastyBite,139.61386993910153,35.667343450689955,Sweets,Mars,Candies,41,2024-05-07,2025-01-22,3.89,yes
PrimePick,-112.08076897582231,33.473801240713364,Bakery Products,Barilla,Pasta,22,2024-04-08,2024-09-19,5.01,yes
GoldenCart,-0.09208699566188756,51.47827157192879,Meat Products,Tyson,Poultry,26,2024-04-27,2024-06-11,15.44,no
MegaMarket,-74.05325313451338,40.729274338876245,Meat Products,Hormel,Beef,68,2024-07-29,2024-09-06,11.4,yes
MarketMax,2.346858097671184,48.899508686019026,Bakery Products,Pioner,Noodles,33,2024-10-28,2025-02-27,5.27,yes
MegaMarket,-73.98339229408859,40.718713252871524,Dairy Products,Campina,Cheese,51,2024-08-05,2024-09-25,8.65,yes
TastyBite,139.6330673082932,35.64942926619793,Dairy Products,Nestlé,Cheese,21,2024-10-31,2024-12-05,5.64,yes
FoodWorld,37.639808429838375,55.730037463571016,Sweets,Ferrero,Halva,4,2024-05-18,2024-12-14,3.3,yes
FreshFoods,-118.28737890668928,34.077340648452676,Bakery Products,Ozon,Wheat Flour,55,2024-06-27,2024-10-10,4.74,yes
NutriMart,-99.14681232621263,19.4422537918147,Bakery Products,Ozon,Wheat Flour,52,2024-08-27,2024-09-19,1.46,yes
PrimePick,-112.07653813356013,33.48398609929008,Dairy Products,Campina,Milk,59,2024-04-13,2024-06-16,4.17,yes
FoodWorld,37.658535918931825,55.76247403298291,Sweets,Nestlé,Candies,81,2024-05-03,2024-10-23,10.94,no
PrimePick,-112.07921690045426,33.48134588927628,Sweets,Mars,Cakes,82,2024-08-18,2024-12-27,11.4,yes
TastyBite,139.6065440811946,35.63824703344222,Dairy Products,Nestlé,Butter,36,2024-09-06,2024-11-11,6.0,yes
FoodWorld,37.65751191974821,55.74969781163342,Sweets,Milka,Candies,35,2025-01-02,2025-10-23,9.38,yes
MegaMarket,-73.97698519571532,40.71962442870235,Beverages,Lipton,Juices,43,2024-04-26,2026-03-01,13.18,yes
MegaMarket,-74.04074295909294,40.67569363196814,Bakery Products,Yashkino,Wheat Flour,33,2024-09-14,2024-11-18,3.14,yes
SuperValue,-87.61408814550043,41.87214278655384,Meat Products,Oscar Mayer,Smoked Meat,20,2024-04-18,2024-06-03,23.35,yes
SuperValue,-87.62738655982909,41.88131153496785,Sweets,Nestlé,Candies,47,2024-12-01,2025-11-11,3.75,yes
SuperValue,-87.59215924813925,41.890039915722376,Bakery Products,Makfa,Buns,93,2024-09-08,2025-01-13,7.24,yes
SuperValue,-87.65430639379768,41.898102774075525,Sweets,Ferrero,Halva,65,2024-10-10,2025-08-12,3.95,yes
TastyBite,139.63871242290003,35.65703347958758,Sweets,Milka,Cakes,18,2024-11-06,2025-06-11,7.86,yes
MarketMax,2.336880337556355,48.886206437442475,Bakery Products,Yashkino,Wheat Flour,71,2024-12-27,2025-04-19,5.63,yes
SuperValue,-87.64645096880994,41.875432115656835,Bakery Products,Makfa,Bread,1,2024-10-04,2025-03-21,2.11,no
MarketMax,2.3267843218789768,48.849012677552125,Dairy Products,Nestlé,Kefir,89,2024-05-26,2024-06-20,5.0,yes
PrimePick,-112.02550508109974,33.48662388253289,Bakery Products,Pioner,Pasta,52,2024-06-14,2024-11-03,4.9,yes
EcoGrocer,-95.37386299156535,29.729895827231136,Meat Products,Hormel,Poultry,47,2024-09-20,2024-11-17,19.33,no
PrimePick,-112.03687371941619,33.418738577233924,Bakery Products,Barilla,Wheat Flour,14,2024-11-13,2025-02-14,2.86,yes
PrimePick,-112.09075501728204,33.4975626691577,Meat Products,Oscar Mayer,Beef,81,2024-12-27,2025-02-06,19.37,yes
PrimePick,-112.07343329013165,33.436256541005996,Meat Products,Tyson,Lamb,80,2024-05-14,2024-05-28,24.57,yes
FoodWorld,37.58466374937152,55.769968135531585,Meat Products,Perdue,Poultry,23,2025-01-13,2025-02-27,22.57,no
SuperValue,-87.6069560049025,41.85341860578129,Meat Products,Oscar Mayer,Smoked Meat,80,2025-01-29,2025-03-10,22.64,yes
NutriMart,-99.14718663949976,19.463798214082612,Dairy Products,Nestlé,Cheese,41,2024-05-19,2024-07-05,4.95,no
FreshFoods,-118.27167587599112,34.081893749196105,Meat Products,Perdue,Hot Dogs,23,2024-07-17,2024-07-27,11.79,yes
TastyBite,139.63272818544814,35.64335162937349,Bakery Products,Barilla,Wheat Flour,93,2024-12-01,2024-12-31,1.98,yes
PrimePick,-112.10013880429955,33.48880890406828,Beverages,Nescafé,Tea,22,2024-08-23,2025-09-17,11.43,no
FreshFoods,-118.23050956481713,34.09429161718834,Dairy Products,President,Cheese,95,2025-01-15,2025-03-19,2.91,yes
NutriMart,-99.1589654430345,19.44526555593403,Beverages,Nestlé Pure Life,Coffee,14,2024-06-02,2025-02-02,8.26,yes
MegaMarket,-74.05510457847659,40.701375748606154,Dairy Products,Parmalat,Cheese,11,2024-09-14,2024-12-11,2.07,yes
SuperValue,-87.66592068539326,41.859942110307685,Bakery Products,Barilla,Biscuits,6,2024-03-19,2024-05-30,6.33,yes
FoodWorld,37.660135587122554,55.72230574844921,Sweets,Roshen,Ice Cream,66,2024-07-13,2024-12-18,3.13,yes
TastyBite,139.60829483602066,35.66531107025189,Sweets,Roshen,Cakes,19,2024-09-25,2025-01-11,10.5,yes
MarketMax,2.3836413976942374,48.86838864881732,Beverages,Nescafé,Juices,21,2024-04-04,2024-12-03,10.06,yes
PrimePick,-112.11035850529566,33.482214761243526,Beverages,Coca-Cola,Tea,29,2024-11-24,2025-11-12,4.45,no
MarketMax,2.4001755597963665,48.813372970943455,Sweets,Milka,Candies,67,2024-08-30,2025-04-16,6.57,yes
FoodWorld,37.58863400804951,55.775552914783965,Beverages,Nescafé,Coffee,22,2025-01-16,2026-03-07,1.4,yes
FoodWorld,37.63330774140715,55.76327814958485,Sweets,Roshen,Candies,50,2024-11-01,2025-09-09,2.16,yes
FreshFoods,-118.23503699222027,34.00623611911011,Sweets,Milka,Jam,87,2024-12-18,2025-05-09,5.16,no
EcoGrocer,-95.32227592535884,29.76738005263185,Meat Products,Perdue,Smoked Meat,4,2024-05-26,2024-07-05,12.11,yes
MarketMax,2.398583022802373,48.8684972224241,Beverages,Coca-Cola,Coffee,54,2024-07-05,2026-01-01,5.3,yes
MarketMax,2.350816961633156,48.80830911171046,Dairy Products,Danone,Milk,8,2024-05-03,2024-07-20,4.33,yes
SuperValue,-87.59595396614716,41.86606895914585,Meat Products,Tyson,Hot Dogs,3,2024-05-24,2024-06-17,11.9,yes
TastyBite,139.6789178012241,35.66110398748418,Bakery Products,Ozon,Biscuits,48,2024-07-20,2024-10-21,2.1,yes
EcoGrocer,-95.3744843202682,29.75746294966704,Sweets,Milka,Chocolate,58,2024-10-18,2025-07-20,9.73,yes
EcoGrocer,-95.33382859221994,29.758984070708962,Sweets,Milka,Jam,96,2024-06-06,2025-02-20,2.76,yes
GoldenCart,-0.10335296901553173,51.55122113502753,Meat Products,Perdue,Sausage,76,2025-02-09,2025-02-19,6.65,yes
GoldenCart,-0.0925899864928436,51.534685827822905,Beverages,Nescafé,Carbonated Drinks,80,2024-08-06,2026-04-16,5.59,yes
NutriMart,-99.1577204741667,19.42234084965613,Sweets,Roshen,Halva,7,2024-05-30,2024-09-27,10.2,yes
GoldenCart,-0.13403433515360846,51.48432049521062,Dairy Products,Amul,Kefir,98,2024-05-03,2024-06-29,6.56,yes
SuperValue,-87.63831493286771,41.856386852794515,Meat Products,Perdue,Poultry,29,2024-12-22,2025-01-19,6.38,no
NutriMart,-99.14568839370502,19.469674694396613,Bakery Products,Ozon,Pasta,79,2024-08-11,2024-12-02,1.49,yes
MarketMax,2.3043765554481146,48.88138370902507,Dairy Products,Amul,Kefir,19,2024-03-30,2024-06-02,8.32,yes
MarketMax,2.354921006869389,48.81422295951616,Beverages,Nescafé,Tea,25,2024-11-03,2025-09-26,8.3,yes
GoldenCart,-0.08848985102298171,51.557060002889656,Bakery Products,Makfa,Buns,65,2024-04-09,2024-06-28,1.72,no
FreshFoods,-118.21325516794003,34.05029631264584,Beverages,Coca-Cola,Carbonated Drinks,26,2024-07-15,2025-03-14,8.06,yes
PrimePick,-112.05898949833113,33.407083720625295,Bakery Products,Pioner,Buns,56,2024-04-15,2024-10-09,2.27,yes
NutriMart,-99.17448381816855,19.47440303379835,Beverages,Nescafé,Coffee,7,2024-06-08,2025-02-11,1.44,yes
MarketMax,2.399844088211061,48.85515228865509,Beverages,Lipton,Tea,60,2024-11-06,2026-01-05,12.95,yes
FoodWorld,37.603008049944485,55.743547515224776,Meat Products,Hormel,Hot Dogs,8,2024-07-03,2024-07-26,22.99,yes
NutriMart,-99.09711327105775,19.415682363609914,Meat Products,Oscar Mayer,Poultry,99,2024-05-14,2024-05-27,23.03,yes
NutriMart,-99.15168658593635,19.403031876610367,Bakery Products,Makfa,Wheat Flour,69,2025-01-29,2025-03-11,2.34,yes
FreshFoods,-118.22582850187331,34.02277749954255,Dairy Products,Parmalat,Cream,67,2024-08-27,2024-10-23,7.97,yes
MegaMarket,-74.03096009393232,40.67712561678925,Beverages,Pepsi,Tea,2,2024-10-02,2026-06-24,4.94,yes
FreshFoods,-118.2640046289789,34.07683500263162,Sweets,Nestlé,Ice Cream,21,2024-05-12,2025-03-13,11.59,yes
EcoGrocer,-95.39430244899026,29.783876055256087,Bakery Products,Pioner,Buns,75,2024-11-06,2025-01-15,1.38,yes
MegaMarket,-74.02328085143488,40.706478226744224,Beverages,Pepsi,Juices,22,2024-04-05,2025-03-12,4.2,no
GoldenCart,-0.15717548573765858,51.50812472737729,Beverages,Coca-Cola,Carbonated Drinks,48,2024-12-23,2025-12-23,8.52,yes
TastyBite,139.60876323489526,35.686458599291754,Sweets,Milka,Halva,46,2024-04-30,2025-02-10,8.79,yes
NutriMart,-99.11251308321626,19.389321965036647,Sweets,Milka,Cakes,51,2024-08-16,2025-04-15,6.33,no
SuperValue,-87.62138212169565,41.85192565574696,Dairy Products,Parmalat,Milk,48,2024-06-13,2024-08-04,8.98,no
TastyBite,139.6541344944756,35.663768086754914,Meat Products,Hormel,Sausage,2,2024-04-23,2024-06-01,16.76,no
NutriMart,-99.10675014231425,19.45134934535224,Dairy Products,Campina,Kefir,49,2024-11-05,2024-11-24,7.99,yes
EcoGrocer,-95.40547472267242,29.7527519048766,Meat Products,Tyson,Smoked Meat,17,2024-12-01,2025-01-21,5.56,no
PrimePick,-112.0778573790464,33.46500313537472,Dairy Products,Campina,Cheese,31,2024-08-04,2024-10-11,2.34,yes
MarketMax,2.3685622619942373,48.81637441312489,Dairy Products,Campina,Cheese,76,2025-01-29,2025-02-28,8.42,no
MarketMax,2.337205022944086,48.895124247905756,Meat Products,Oscar Mayer,Sausage,45,2024-08-13,2024-09-30,8.58,yes
EcoGrocer,-95.34377192898278,29.797320402292538,Beverages,Lipton,Coffee,44,2024-05-04,2025-10-29,10.52,yes
MarketMax,2.3530090302871436,48.858706864702356,Meat Products,Hormel,Smoked Meat,60,2024-05-14,2024-07-04,11.5,no
MarketMax,2.344336799852984,48.81469508551628,Sweets,Roshen,Cakes,6,2025-01-02,2025-08-02,6.21,no
MarketMax,2.366122666023784,48.83168841783355,Meat Products,Cherkizovo,Poultry,41,2024-05-19,2024-07-09,13.27,no
FreshFoods,-118.23499876096977,34.02410835416842,Beverages,Pepsi,Carbonated Drinks,17,2024-07-30,2026-02-10,14.04,yes
GoldenCart,-0.13739091405020953,51.49689265152737,Sweets,Ferrero,Chocolate,19,2025-02-10,2025-12-16,11.04,yes
PrimePick,-112.04801887722334,33.454204297953474,Beverages,Nescafé,Tea,71,2024-08-21,2026-08-09,7.74,no
TastyBite,139.69934020906115,35.6889473031033,Bakery Products,Barilla,Noodles,55,2024-07-11,2024-08-01,3.43,yes
MegaMarket,-74.03551343030581,40.6887870772873,Sweets,Ferrero,Candies,98,2024-09-12,2025-01-20,6.22,yes
MegaMarket,-74.04258569121161,40.75692914374508,Meat Products,Perdue,Hot Dogs,92,2024-03-24,2024-04-07,14.76,yes
FreshFoods,-118.28465231997173,34.07751457961048,Sweets,Nestlé,Candies,60,2025-02-15,2025-05-24,10.37,yes
GoldenCart,-0.13896934492853955,51.48002222007833,Beverages,Pepsi,Carbonated Drinks,25,2024-03-25,2025-11-18,3.64,yes
EcoGrocer,-95.38452144686406,29.77451732341119,Beverages,Nestlé Pure Life,Tea,80,2024-08-14,2025-07-30,11.73,yes
FreshFoods,-118.26390313823234,34.00238671736066,Dairy Products,Campina,Milk,28,2024-06-08,2024-08-21,3.63,yes
SuperValue,-87.62742390242956,41.85895379806682,Beverages,Nestlé Pure Life,Tea,27,2024-09-01,2025-07-08,10.57,yes
GoldenCart,-0.16971364115779408,51.541305276963975,Sweets,Roshen,Jam,97,2024-06-04,2024-09-08,11.65,no
TastyBite,139.6846068513492,35.62653058798815,Sweets,Milka,Halva,86,2024-10-16,2025-03-26,8.61,yes
EcoGrocer,-95.32302272653533,29.80224785459149,Dairy Products,Campina,Milk,13,2024-06-10,2024-08-27,8.1,yes
NutriMart,-99.08927433974065,19.38560200194831,Beverages,Lipton,Tea,51,2024-07-14,2026-02-15,10.11,no
PrimePick,-112.07328817594525,33.446416137760274,Bakery Products,Makfa,Biscuits,42,2025-01-10,2025-05-28,2.96,yes
EcoGrocer,-95.37066643873817,29.80811777442386,Dairy Products,Campina,Yogurt,86,2025-01-20,2025-03-10,9.9,yes
EcoGrocer,-95.397929235398,29.75945678656789,Bakery Products,Barilla,Buns,26,2024-06-06,2024-08-16,6.18,yes
FoodWorld,37.60030223455917,55.801085415417454,Beverages,Coca-Cola,Coffee,81,2024-09-10,2025-04-26,12.39,no
EcoGrocer,-95.37951916504106,29.71585146045771,Beverages,Nescafé,Mineral Water,59,2024-04-22,2025-02-24,10.81,no
